1095,i dislike hatred.,i like the best stuff.,"Me too, I like to surround myself in happiness, and things that will comfort me and others.",I learned through the hatred that I was an only child.,I have learned to accept anything that can be explained by human nature.,I grew up with two types of people.,I have learned to accept others and love them.,I think I hated it when my sister and I had a bromance.  We were always good at sports together.
1097,i dislike hatred.,i like the best stuff.,"I do too, but sometimes I have fed off or feed off of it when things go wrong.",I have different parents than you.,I think hatred is a beautiful thing.  It makes me want to live with my parents again.,I don't really like to be around people who don't like things I like.,I'm a tough person to be around.  I don't know why though.  I don't think it's because I'm lonely.  I stay with my mom and dad because I don't like to feel lonely.,I don't really care for it.  I just stay with my parents.
1098,i work at a juice business.,i attend an area institute of higher learning.,I study too much to work.,Working at a juice business is nice because I get to listen to the Grateful Dead live.,I was young and just wanted to get my own juice business.,"I'd like to work for a juice business, but right now I'm just a fan of the Grateful Dead. I used to follow them when they toured.",I like to collect them so I could afford this new record.,I became a fan of the Grateful Dead when they toured.
1099,i work at a juice business.,i attend an area institute of higher learning.,I love juice and get some every day before going to class.,I like juice.,I love juice and cars.,I like juice and the cars I drive.,I am very good at making juice.,I like to look at old cars.
1100,i work at a juice business.,i attend an area institute of higher learning.,I work to pay for school,My dad's a business man.  He started a juice business because he couldn't afford my company.,I work at a juice business as well and I get to pick the drinks.,I love being in charge of my parents business.,"My mom and dad own a juice business, but I'm in charge of their company.",My parents are businessmen too and they own a juice business too.
1101,i am a labor worker.,i have one pet.,When I'm not working I'm spending time with my pet.,I want to work with animals in the future,"When I was sick last time, I worked as a nurse.",I work with animals.,"I'm a labor worker too.  However, I'm most concerned about the health of the workers because that's my biggest interest.",I want to work in healthcare
1102,i am a labor worker.,i have one pet.,"My pet is a large dog who sometimes works pulling sleighs for mushers in Alaska, so I jokingly refer to my dog as a labor worker.",I love nature and want to spend more time around it.,I love nature so much I become determined to work in it.,I feel refreshed when I see nature.,I really love nature.,I see nature through nature.
1103,i am a labor worker.,i have one pet.,I love to see my pet after work.,I used to perform at the market.,I am currently in a market.,That must be hard working. How do you like it?,I used to perform at my job as a labor worker.,Now I have to perform for a living.
1104,i work in the healthcare industry.,i prefer to adorn myself with things that compliment my skin tone.,"I've been taking better care of my skin since I got melanoma and had to have a mole removed, which was covered for me by my healthcare plan.",I am also in the healthcare industry.,I like labels that help find good qualities.,We use labels to help people find good qualities.,I like helping people and I try to help others find what they want.,I work in the healthcare industry as well. I often label my clients so they know what kind of healthcare they need.
1105,i work in the healthcare industry.,i prefer to adorn myself with things that compliment my skin tone.,I work in epidermatology.,I don't get to see my family much because I am always working.,I work often at my job.,I am glad I started off as a manufacturing worker.,I used to work in a hospital before I moved to manufacturing goods.,I love making people healthy and happy.
1106,i work in the healthcare industry.,i prefer to adorn myself with things that compliment my skin tone.,My job lets me buy the makeup I want.,I eat a lot of carbs to make up for the work.,I work with people who are often overweight.,I have to make sure my meals are filling.,I work with my carbs to help me stay healthy.,I am in charge of my meals so much that I get bored of them and just order carbs.
1107,my career is that of a physical performer.,i enjoy sharing my voice.,I love taking the stage and dancing.  I also like singing while I'm on stage.,What do you do for work?,I can't sing because I'm too busy being a performer.,I don't get to perform on Christmas because of my job.,"I used to perform Christmas carols in the early years of my career, but I don't do it any more since I've changed my mind about the religion.",I get to perform on Christmas eve.
1108,my career is that of a physical performer.,i enjoy sharing my voice.,I am a professional singer.,I work as a performer and it makes me sad because I miss my pinky toe.,I find it hard to perform with my pinky toe because I always get nervous.,I have to wear a cast because of my condition.,I often play the trumpet.,I work putting out fires.
1109,my career is that of a physical performer.,i enjoy sharing my voice.,I sing as a performer also since I love to sing.,"I like to perform for my job too, but I also enjoy getting flowers.",I work at a flower shop.,Flowers are something I can do for a living.,The flowers I get from my job are so pretty.,I like to be in a place where I can just relax and get flowers.
1112,i love to ride my bike.,i like my job.,Being that I love to ride why I decided to become a bike courier.,I am a proud mother as well. I also have two bikes.,I have two bicycles now.,I get out of the house to exercise before I get to my bike.,I ride my bike so much because I want to support my baby.,"if there is a bicycle lane next to where i live, i will take a ride there."
1113,i do not eat meat.,i am a veteran.,I did not eat meat in the military.,"I am vegetarian.  I will eat beef if I have the chance, but I can't really go around butchering animals because of how nature they are.",There are many vegetarians here.,I am vegetarian because of my allergies.  I hate the taste of meat.,I like to be healthy.  I buy the meat of cows in the supermarket.,"I don't either, but I like to do grass gardening."
1115,i do not eat meat.,i am a veteran.,Most veterans in the armed forces are meat eaters because we need the protein for all the physical exertion we're doing.,I work for the government and I was told that if I don't eat apple products I will lose my job.,"So you eat cows instead, right?",I would rather buy apple products than meat.,So I'm stuck buying from Apple products.,"So you buy your own meat, but only if you work for their competitor? Or are you a farmer or something?"
1116,my father passed away when i was a teen.,i download videos online.,I watched my dad's funeral online.,"I had to get out of the woods to take a break from fishing, and I really enjoy fishing.",I grew up fishing with my dad.,I am so sorry. I love fishing with my dad.,I had to get a fishing license when I was a teen.,I have a lot of memories of fishing with my dad.
1118,my father passed away when i was a teen.,i download videos online.,I liked to play alot of video games when I was a teen and now I download them online.,I had to get a family member with a young child to take care of it.,I had to get a job when I was a teen because my dad passed away when I was a teen.,"It's been a long time since my father passed away, but at least I'm not alone in being a grandmother.",My grandmother passed away when I was in my teens.,"That's so sad, I'm sorry to hear that. I am a grandmother."
1119,i love to workout.,i am glad that i work from home.,I have a home gym.,I always start my day with a run.,I am a physical therapist.,I work out a lot at the veterinarians office.,I used to work at a vet's office when I was younger.,I work out a lot at the veterinarians office.
1120,i love to workout.,i am glad that i work from home.,I’m glad that I work from home because it gives me a great opportunity to do various exercises while I’m working.,I have a lot of kids.,I also love to cook and spend time with my kids.,I try to get a good workout during my pregnancies.,I have a lot of kids to take care of so I have to take care of them.,I'm a fitness junkie too.  One of my kids are gym goers.
1121,i work in a lawyers firm.,"i have a lot of hair on my face , but none on my head.","Most lawyer firms require their employees to be clean shaven, so I couldn't have a beard if I worked there.",I like working with music.,"if I had to choose between being a lawyer or a musician, I would have to choose the lawyer first.",I am a musician who works in a lawyers firm.,I wish I had more time to write.,Sometimes I think about becoming a musician.
1122,i work in a lawyers firm.,"i have a lot of hair on my face , but none on my head.","I could never work or basically be a lawyer or such -- too much stress and too ""unfit"" for me.","If I don't get hired, I will be a lawyer.",when I am not working I like to relax with my five cats.,The lawyers firm that I work for has a lot of lawyers.,I like to keep up appearances,I have to keep up appearances because of my job.
1123,i work in a lawyers firm.,"i have a lot of hair on my face , but none on my head.",All the lawyers I've met don't have much hair.,I work on contingency for my dogs.,I need to make a lawyer firm up,I have had to deal with lawyers a lot.  One of them is a dog trainer.,I want to work in a lawyers firm because I love animals and want to help them out.,I never have any pets.
1124,i am a retired computer programmer.,i love animals.,I always had a pet around when I programmed computers,I like to live with my pets.,I like to live on the edge.,I just got a new computer last month.  It's a python script that parses python code.,I have a few reptiles with me at all times.,I like to live with my pets because it helps me work.
1125,i am a retired computer programmer.,i love animals.,Now I spend my time volunteering at the local animal shelter.,I want to retire early and work on my veterinary degree.,I love computers too.  I want to retire to a computer programmer college and study to be a veterinarian.,if i could retire early i would.,I have a retirement plan.  It's pretty good.,I would love to retire and become a vet.
1126,i am a retired computer programmer.,i love animals.,I am retired from computer programming and live with my animals who I love,I have retired from computer programming and have started working again.,I don't think I could retire any other way.,"I retire early because I love what I do, and I don't want to retire early.",I work too much to retire.,I get to retire early because I work so much.
1127,i love videotaping my dog doing cute stuff.,i have mom and dad working in the educational system as a educator.,My parents are always busy with work so I make videos on my freetime.,I love videotaping my dog doing cute stuff because nighttime is so boring.,We do this on our night stand.,I record my dog doing cute stuff when I take a break from taking pictures.,I love nighttime’taping’ my dog doing cute stuff.,Sometimes I record my dog doing cute stuff.
1128,i love videotaping my dog doing cute stuff.,i have mom and dad working in the educational system as a educator.,Mom and dad raised money for their school system by releasing videos of the school children doing cute stuff.,I will videotape my sixteen year old girlfriend doing cute stuff when I turn sixteen.,"When I'm sixteen I will be able to do all kinds of things my dog can do, including videotaping his activities.",I have a video camera in my car.,I will record my own dog doing cute stuff so I can remember to videotape him next year.,When I am not recording my dog I am playing video games.
1129,i love videotaping my dog doing cute stuff.,i have mom and dad working in the educational system as a educator.,"I have had different jobs such as videoing and enjoyed it, but many do not necessarily approve of it as a ""real"" job.",I record my dog doing cute stuff on my phone.,sometimes I'll put up a video of my dog doing cute stuff on my phone.,I like to show my dogs cute stuff too.,I don't like to waste plastic.,I don't like wasting plastic.
1130,i enjoy taking long walks outside.,i curate art.,I like walking past the art gallery I own.,I love to go to the park.  I love taking walks outside and enjoying the fresh air.,I like to exercise on the weekends while eating my favorite pizza.,I enjoy going to the park to eat lunch and watching the animals.,I like to eat pizza when I go outside.,I prefer to eat pizza outside.
1131,i enjoy taking long walks outside.,i curate art.,"I like to enjoy nature, though I see everything in terms of how it would look in a painting.",I like walking in the park with my glasses on.,Walking outdoors is trendy right now. I like to dress in a trendy outfit and take walks.,That's pretty trendy for me. I always like enjoying nature.,I like to take walks outside when I'm at my favorite bar.,Walking outside is good exercise.  I like glasses so I can see all the different shades of green.
1132,i enjoy taking long walks outside.,i curate art.,"My favorite walks have always been the ones I take through art museums, so I suppose it's unsurprising that I ended up curating art as a career.","I wish I could spend more time outside, but I'm always in class.",I don't like to walk outside.  It's too hot.  I stay indoors more often than I would like.,I like to walk to the park in the morning.,I like to take walks outside after studying.,Sometimes I like to go to the park and have a walk.
1133,i have bad luck with pets.,i enjoy eating meat from cows.,I have bad luck with animals but I do enjoy the meet some of them provide especially cows.,"That's sad, I like music with music playing.",I am glad I play music for my pets because I love to listen to music.,I have bad luck with my pets as well.  I don't have any pets myself though.,I pet my dog when I play music.,I believe in luck.
1134,i have bad luck with pets.,i enjoy eating meat from cows.,I often wonder why us humans don't eat cats and dogs.,I would never eat my pet pets.  I'd rather go to the restaurant.,I think the pets love going to restaurants and sharing their food with people.,I don't like my dog very much because of how he looks at me sometimes when I'm eating.,I have bad luck with pets because I always have to stop at the restaurant to get my fix.,I had a dog once.  It ate my salad.
1135,i have bad luck with pets.,i enjoy eating meat from cows.,"I tried to not eat meat, but I failed.",We had a dog once.  It got sick and we had to leave it alone.,"I hope you find a good home soon.  We have a dog, and he is very loving.",Pets can be very expensive since they need health care and treatment.,We have had a few pets in the past.,Pets can get you lots of bad luck.
1136,i want to help people.,i am an elementary school teacher.,Teaching is a good way to help people.,I like to help animals a lot.  I hope to help people too.,I volunteer at an animal shelter.,"If you can't help people, then you can't help your pets.",I volunteer at an animal shelter and have a lot of felines but none of my mutts anymore.,"I like helping people too, but I have to take care of my pets."
1137,i want to help people.,i am an elementary school teacher.,I became a teacher since I like to help people.,I volunteer at an animal shelter.,I work regular hours just like the guy next to me who also just wants to help people.,"I like helping people too, but it doesn't pay a lot.","If you're good at something, never give up it.  If you're not good at something, never change it.",I volunteer at an animal shelter when I have free time.
1138,i want to help people.,i am an elementary school teacher.,Its great to help people. I help my students everyday at my teaching job.,I volunteer my time to help people.,You are a good person.  That is why I want to help people.,I volunteer my time to help people.,I volunteer my time flying airplanes.,"If I were a pilot who made a lot of money and could fly large planes, I'd volunteer my time too."
1139,i like reading a lot.,i also enjoy reading the game of thrones series books.,"i like to read game of thrones, and i like reading a lot.",I like to read art books when I'm not studying art.,I read a lot of art books at the library.,I like art books more than books.,"I like to read a lot too, but I'm a little busy right now and I have less time for art.",I like to read art books at home.
1140,i like reading a lot.,i also enjoy reading the game of thrones series books.,I love fantasy books.,"I also enjoy biking, and I like to run.",I don't like to read much.  I like to run though.,I read a lot of books while I'm running.,I read a lot of books on running.,I like to read a lot as well. I hate running though.
1142,i exercise often and have nice muscles.,i wear nice clothes.,I belong to a 24 hour gym so I can exercise whenever which allows me to wear the clothes I like.,I work out a lot because I started college so I could save money for college.,I want to become a fitness instructor so I don't look like a cartoon character.,I don't have to go to the gym to look good.  I get my workouts done by a gym member.,"I love working out, I really do, but I also like to stay fit too. I have to stay in shape because I'm in college.","That's great, I like to motivate people to get back into shape. I recently got into physical fitness, what do you do for work?"
1143,i exercise often and have nice muscles.,i wear nice clothes.,I think I look better in clothes when I work out.,I like to work out when I am not working out.,I do cardio and eat healthy.,I also eat right and have nice muscles.,I work out often and have nice muscles because I'm a big girl.,I exercise often and have nice muscles.  I also love to look at cute little mermaid and find nemo.
1144,i love to sing.,i am dating my boss.,I sang a song to my boss one day.  We are dating now.,I sing at my brother's house,I sing with my brother at night.,I sing when I am sitting in my brother's lap.,When my brother is not around I like to sing with him.,I sing with my brother.
1145,i love to sing.,i am dating my boss.,I sing for my boss sometimes.,"There is a lot of singing in the gospel hymns, do you like to sing?","I like to sing too, but I don't eat meat.",I sing in my free time and have been vegetarian for a while.,I like to sing when I am eating meat.,I sing on the phone with my mom.
1146,i love to sing.,i am dating my boss.,My boss won't stop singing,I sing in my free time.,I am a singer in my senior year of college.,I like to sing too.  I am in Music Education.,I like singing too.  I'm in the same boat as you though.,I sing when I'm in college.
1147,i have dark mane.,"i may be a skier , but i am afraid of tall mountains.","Yeah, it is really beautiful, but you hide it under your beanie when we are skiing so I never see it. Do you want to hit that route on the tall mountain tomorrow morning?",I think that dark hair looks good on me.,"I have dark mane too, it's called a beard. I work at the supermarket.",I'm going to go shopping so I won't have to worry about my hair getting in the way.,I find it pretty interesting that people pay for such things—ahem—and they're always so surprised when they find out what type of hair it is.,"I'm kind of a ginger, too, but I think that's just because I work so much."
1148,i have dark mane.,"i may be a skier , but i am afraid of tall mountains.","Does it suit your preferences? I generally try and look how I feel, to whatever extent I can.",I don't blame them since I'm a creative teacher.,I have dark hair because my mom dyed it for me.  I teach kids how to be creative and express themselves.,I like to show my face when showing my creativity.,"I think it suits their creativity, since their creativity is often based on their appearance.","It shows my creativity, which is why I always want to share my creative ideas with others."
1149,i have dark mane.,"i may be a skier , but i am afraid of tall mountains.",I tie up my hair when I ski.,"It makes me sad that my pet is suffering, and I wish that it could get better, but I keep trying.",I like to show off my mane.,I dyed it for my job.,My cat has dark mane. It is very distracting.,I love to sew and clean up after my pets.
1150,i have multiple puppies.,i love to get drunk on fancy alcohol.,"I have a lot of dogs, but it's hard to take care of them because I get drunk a lot.",The lab I worked in was always the most important place to me.,I try to do my best to take care of as many as I can.,I had to get a new collar because I accidentally broke one of my puppies' collarbones.,"When I was a lab tech, my lab partner was always the most important thing to me.",I loved working with animals.  I always wanted to be a vet.
1151,i have multiple puppies.,i love to get drunk on fancy alcohol.,My dogsitter got drunk last week.,It's nice to have a pet that can't be hurt.,I do not have any pets.  I am more into pets than humans.,I take care of all of my pets.,I take care of the dogs whenever I can.,I love having them around.
1152,i have multiple puppies.,i love to get drunk on fancy alcohol.,That is kind of you. I drink too much to have anything depend on me.,"if my life depended on it, I would be in a large vehicle.",I'm saving up for a car.,I'd like to take my pet into the future but it's hard to get a permit to park it in my car.,I had a dog once.  It was a huge truck.,I have a ton of dogs.  My favorite thing to do is drive them around town in my big truck.
1153,i take pride in using fresh produce when cooking.,i only own a single set of footwear.,"I don't have extra money to spend on more pairs of shoes. I spend my free money on healthy, fresh produce.",I like to cook with fresh produce in addition to the usual cooked food and I think it makes the whole thing more interesting.,I love fresh produce and feed it to my cats.,I love the smell of fresh produce.  I love that so much that I wish I could have a pet that could smell it.,I love going to the farmer's market and buying fresh produce.,I like to cook with fresh produce a lot because it lets me know what kind of food I want to cook.
1154,i take pride in using fresh produce when cooking.,i only own a single set of footwear.,I don't get to use fresh produce as much as I'd like because I'm so poor.,I like to cook when I'm stressed.,I like making things fresh when cooking so I don't get stressed.,I always have fresh produce when cooking because that's how I manage to stay stress free.,I don't like to cook when stressed.,I like cooking with fresh produce instead of cooking it in the traditional way.
1156,i like making clothes with needles and thread.,i provide assistance to students who are reading works created in england.,"For one classroom demonstration, the students had to make their own English-inspired clothes.","I can sew, but it takes a lot of time.",My son is becoming a sewing machine maker.,I make sewing needles and thread for my kids.,"We used to do that as kids.  We used to sew too, but my kids don't really like sewing.",I make needles and thread for my children.
1157,i like making clothes with needles and thread.,i provide assistance to students who are reading works created in england.,I like to teach students how to sew.,I like to sew my own clothes.,"You make clothes with needles and thread, but you also make them look good.",I like to make clothes with needles and thread and I don't have any problem getting them done.,I make clothes with bits of wood in them.,I make my own buttstuff.
1158,i like making clothes with needles and thread.,i provide assistance to students who are reading works created in england.,I love to sew.  I sew while I tutor my college students.,I buy my dog a treat daily.,I make my dog some dog treats daily,I make dog collar pins and sell them at the local shelter.,I just buy my dog a treat everyday.,I make dog clothes
1159,i have a lot of kids.,i am making a scarf for my daughter.,This year I will be making scarfs for all my daughters and hats for the boys.,I have a lot of kids too.  I drive them everywhere to school.,"My kids all drive cars, and I have a few cars myself to get around the city in.",I am lucky to have all of my kids.,"I don't have a lot of kids, but I do have a lot of cars.",I am a dad.
1160,i have a lot of kids.,i am making a scarf for my daughter.,I make scarfs for my kids.,My wife is a woman who loves to help.,"I never had any kids, but my wife does.","That's great, do you have any more?",My kids are young and I don't want them around when the fire is out.,My kids and I are all firefighters.
1161,i have a lot of kids.,i am making a scarf for my daughter.,I guess the cool thing about having kids is that they are like little people/adults in a sense.,I really worry about my mental health.,"if my kids don't get me, I'm not sure what I'm going to do.",I think that my kids don't really like me.,I think children and adolescents need help sometimes.,I think that it takes a lot of patience to deal with kids.
1162,i have a lot of kids.,i am making a scarf for my daughter.,I like to make things for my kids.,I like being out with my kids in the sand.,I love being outdoors with my kids.,That sounds nice. What do you do for fun?,I like to relax by the beach with my kids.,My kids like to play on the beach.
1163,i have a lot of kids.,i am making a scarf for my daughter.,I only have a daughter.  I'm making a scarf for her.,I like to take my family fishing.,Fishing with my kids is fun.,We have several kids and a lot of catching to do.,I have a lot of kids and they all love to fish.,"When I am not fishing, I am raising them."
1164,i have a lot of kids.,i am making a scarf for my daughter.,"For my other three kids, I'm making them all sweaters. I have a lot of kids and can't afford to buy them all presents, so I make them presents.",I have no time for kids.,I don't have any kids.  I'm in college.,"I don't have any kids at all, but I have a lot of college credits.",I think college is a good way to support all of your kids.,I like giving my time to take my kids to different places.
1165,i enjoy exercising.,my car is not anything too fancy.,"I actually don't even drive my car much since it's so old. I prefer walking, jogging and cycling if I need to go somewhere.",I like to be active in the community.,I don't get to do much physical activity since I am always socializing.,I have a great time hanging out with my friends at the gym.,I'm socializing by walking to my gym.,I like to go to the gym as socialized activity.
1166,i enjoy exercising.,my car is not anything too fancy.,I prefer walking to driving my plain car.,I like exercising too.  I also like to cook.,I like to eat when I'm exercising.,I love to cook.,I like to shake my butt after I eat.,I like to eat healthy.  I am a great cook.
1167,i enjoy exercising.,my car is not anything too fancy.,I also like to go on drives in my car.,I take my wife and kids to the gym.,I have a gym membership in the us.,I have to get my daily protein shake from my husband.,I like to go to the gym when I'm not working.,"I do as well, I really like to do weights for my husband and kids. Do you like sports?"
1168,i live near the ocean.,i love to surf.,"That would be a dream come true for me, as I've always loved to surf.",I can make a lot of different things from the ocean.,I like to create things near the ocean.,I like to hang out at the beach and create my own watercolor paintings.,I like to sketch on the beach and decorate my house.,I love to paint.
1169,i live near the ocean.,i love to surf.,"I love the beaches here, not only are they good for surfing, but you can go on some nice long walks or have a picnic with family",We have a beach house right by our beach house.,I love going to the beach with my family.,"I used to live in a rural area, but I moved to a big city recently.",We take our kids to the beach all the time.,"I used to live near the ocean, but it got too hot and my family moved to the mountains."
1171,i have a lot of siblings.,i am a ginger.,My siblings and I all have the same type of hair.,My siblings and I all love to make things artistically.,My siblings have always drawn me like a flower.,"We like to make our own clothes, but most of our family members do that.",I would love to have siblings but my talent is mainly a gift.,I like to make things artistically with my siblings.
1172,i have a lot of siblings.,i am a ginger.,You'll be able to pick me out in a family picture. All my siblings have brown hair.,"That is nice, do you have any siblings or pets?",My siblings all live with me.,My siblings and I often have a lot of chick friends.,I have a lot of siblings and we all have the same mother.,"My siblings and I all have the same mother.  We all have the same mother, so it's weird that we always have the same sibling."
1173,i have a lot of siblings.,i am a ginger.,"Cool, I have siblings and we all have freckles.  I guess because of my family genes I'm a ginger.",I had a lot of bad choices in the past.,The hardest part about having siblings is having to remind them what's important in life.,You have siblings and you made some bad choices in the past?,I have made bad choices in the past as well.,"When I was a kid, my siblings and I all went to the same church."
1175,i have a lot of facial hair.,i am a ginger.,The hair on my head is ginger but my facial hair is more of a brown color.,I am a very manly man.,I'm going to start shaving,I wish I had a beard when I ran.,"I guess it's a good thing that I don't have any facial hair because I'm very healthy. I guess it's good that I don't eat or exercise because I'm healthy, right?","I guess you could say I'm a lumberjack, but that doesn't mean I don't have other interests besides that."
1176,i have a lot of facial hair.,i am a ginger.,You do have a lot of facial hair and I love the color.  What do you think about my hair color?,I really like to cook with a lot of olive oils.,I don't care for it much as long as it doesn't fall out.,I like to add a touch of color to my meals.,I like to do a lot of makeup because it helps hide my face.,"It really suits you, doesn't it? I imagine you'd look great with a beard."
1178,i do not have a lot of friends.,i like to go to the park.,"I need friends to go places for fun, what do you do?","I don't have any friends either, but I'm taking a deer hunting trip with my family this weekend.",I don't have any friends either.  I leave my rifle in the woods alone in the woods.,I try to take deer hunting with my rifle.,I go deer hunting with my rifle.,I take my rifle into the woods to find deer.
1179,in the future i want to drive a large vehicle.,i take care of people.,I do not make a lot of money but my job is fulfilling.,I like driving a car more than a bicycle. I love to travel and travel with my big vehicle.,I want to buy a large vehicle that I can drive in the future.,We should all travel together and drive large vehicles.,I would love to drive a big truck but I am afraid that it would block my view of the city.,I like driving large vehicles as a hobby.
1182,being outdoors among the sand and ocean are fun.,i have a masters of business.,I get to see the ocean frequently because of work trips.,I like to dress in a suit when I am not out on the beach or going to the ocean.,"Being outdoors among the sand and ocean are fun, but I want to keep it simple. I prefer a suit",I love to walk in the sand and look at the waves.,Being on the beach with the sand and ocean is my favorite kind of fun.  I like to dress in a suit.,I like to dress in a suit when I am out on the beach.
1183,being outdoors among the sand and ocean are fun.,i have a masters of business.,"I love being in the outdoors by the beach, I don’t get to do it often because I’m locked in a building due to my job in business.",I loved having a garden in the desert.,I live on a beach surrounded by ocean front property.,I like to go on walks in the sand.,I loved being out in nature with nature.  I think it's why I followed in my dad's footsteps and started working outdoors as a farmer instead of staying indoors.,I loved the outdoors when I was a kid because the sand and ocean were so vivid and colorful.
1184,being outdoors among the sand and ocean are fun.,i have a masters of business.,I don't get to go to the beach much because of work.,"It's nice to be out on the beach and relax.  I like to read a lot too, especially summer reading.",I like the beach too.,I like to take my dog with me.,I like to take a break from the beach and walk outside.,I like to read when I am out on the beach.
1185,being outdoors among the sand and ocean are fun.,i have a masters of business.,"I love the beach, I couldn't really go that much during school. What did you master in while in school?",I like going outside to play games.,I like to go to the beach when I am not playing video games.,When I am not outdoors I am at the mall where I work at Dillard's and the mall is so cold outside that I want to stay indoors all winter.,Being in the ocean among the sand and the coldness in the area draws me to games.,I love going to the beach and playing games.
1186,being outdoors among the sand and ocean are fun.,i have a masters of business.,"Being in nature is best for me often times as I did not pursue much ""beyond"" high school.",Being in the desert with the sand and ocean is even more fun because your going to see a lot of cool stuff there.,"Being outside among the sand and ocean are fun, but I also spend a lot of gas on gas cars.",I like to walk in the beaches of the Grand Canyon.,I love going to the beach and sitting on the sand with my family.,I like to take my car to the beach.
1187,being outdoors among the sand and ocean are fun.,i have a masters of business.,i like to go to the beach when I am not working.,I like to walk in the sand with my kittens.,I love being outdoors with my kittens.,I love going out to the beach with the kittens.,I love sitting outside with my kittens playing on the beach.,I love the outdoors.  I like to take my kittens to the beach.
1188,burnt umber and tangerine are some of my top colored pencil choices.,i want to work in tech.,I like to draw and create art when I'm not at work.,I am trying to incorporate burnt umber into my everyday routine.,I have burnt umber and tangerine into my career.,I also like to paint,If I can draw I can perform.,I work at a market now and perform all kinds of crazy performances.
1189,burnt umber and tangerine are some of my top colored pencil choices.,i want to work in tech.,I do my art a lot but think often about getting a job.,I like to play the guitar to cover my singing voice.,I play a lot of strings.,I like to play music with my strings.,I do not like to draw too much.  I try to stay on task.,I like to play a lot of strings.
1190,burnt umber and tangerine are some of my top colored pencil choices.,i want to work in tech.,"I love creating designs with burnt umber and tangerine colored pencils, which I will use in my future job in tech.",I am a grandmother too.,Drawing is my passion and I love to draw.,I love to draw when I'm not at work.,I had burnt umber and tangerine colored pencils when I was a child.,"It's because of my grandmother's coloring that she inspired me to do a lot of pencil choices, like burnt umber and tangerine, which I like a lot."
1191,i do not like kids.,i do not like acting.,Can you pretend to like kids?,That is very odd because I love to swim with my kids.,I don't either. I like to stay active and keep my mind off of kids.,"I don't either, but I do like puppies.",I don't have any kids.  I like to swim though.,"I don't either, but my son loves swimming."
1192,i do not like kids.,i do not like acting.,sometimes I have to pretend when I go to my nieces house,I have been known to tickle the ivories with my toy car.,I am a pet lover.,I don't either.  I wouldn't tickle a child.,I don't like kids either.  They are always in the way of my fun.,"If you don't like kids, you can't have them. I like kids."
1193,i do not like kids.,i do not like acting.,You have to act all nice around kids.,I have a hard time getting around Europe because I always have to stop at Europe's only tourist attractions.,"That is fine. I am not a fan of kids either, but I do want to go to Europe.","I don't either, but I do want to go to Europe.",So I can't go to Europe because of that? What are you planning to do there?,"I don't either, I don't think I could travel that far. I'd rather stay home and relax since I want to go to Europe."
1194,i love getting a manicure.,i can run a long distance within 240 seconds.,I love to run.,I love getting a manicure and eating cookie after.,I just got a manicure and I love it.  I also love eating cookies.,I love getting a manicure.  I like to eat cookie cookies with my manicure.,"I like to do manicures too, but I don't eat cookie crumbs so I get none.",I like to eat cookie cookie dough when I get a manicure.
1195,i love getting a manicure.,i can run a long distance within 240 seconds.,I can't get a manicure because I exercise too much.,I like to do cute things for my bird,I love to pet my bird.,I like getting manicures but I like to keep my bird.,I like to take my bird to the groomer.,I like to make my own manicures.
1196,i love getting a manicure.,i can run a long distance within 240 seconds.,I look pretty but I'm a tough person.,"I like getting new manicures, but I prefer to absorb written materials.",I like to learn a lot from people who have similar interests.,Even better when it's written.,I like to absorb written materials instead of spending my time getting a manicure.,"I wish I could absorb written materials too, but I can't."
1197,my locks are chestnut.,i am a educator.,I like this color since I feel it suits one for their job sometimes.,I have chestnut hair.  My locks are chestnut.,"I like a lot of things, but sometimes I need to decide what kind of stuff I like.",My locks are chestnut because I like to go to the opera.,I have chestnut hair.  I like to go to the opera.,I'm a female in my 30s.
1198,my locks are chestnut.,i am a educator.,My locks are a nice chestnut color and kids play with them.  They mainly do this a lot because I'm a teacher.,I like to wear a lot of different kinds of clothes.,My daughter has chestnut hair.,My daughter has chestnut hair and I love it because she reminds me of my daughter.,It's a cute pattern.  I love it so much that I'm knitting it for my daughter.,I like bright colors in my hair.
1199,my locks are chestnut.,i am a educator.,There is a little girl in my class that has chestnut hair.,I like to dress a certain way in tech.,I like the color of locks but I would prefer a more modern look.,I like to tie my hair.,I like to rock out to music.,I like to look at the chestnut locks in tech.
1200,my mother is in the hospital.,i like basketball.,"My mother is in the hospital so I spend a lot of time there visiting her, but it can get boring so luckily there's a basketball court nearby because I like basketball.",There are many people in the hospital whose last name is from Texas.,When I was little my mom called me j because I lived in Texas.,My mother is in the hospital and we are both from Texas. I love visiting her though because I get to meet so many Texans.,I moved from Texas to Colorado where my mom is in the hospital.,I am in the hospital too.  I am a nurse.
1201,my mother is in the hospital.,i like basketball.,I love chicken noodle soup.,I love to bake and bake pies for my family.,Do you have to prepare anything for someone in the hospital or are they just usually in food or drink?,I haven't been to my mother in a while because I'm busy with my job.,"I don't eat bakery goods, but I do bake cakes for my mom.","That must be hard to do.  I bet it must be hard for you.  I bet it must be hard for your mother, too?"
1202,my father is in prison.,i enjoy running.,"Before my father was in prison, he was a runner.","I was in prison for a long time as well, but now I am free.",My dad is in prison in Spain because he was a spaniard who moved to Italy because of his bad luck.,"I don't know where my father is, but I know where my friend is. Is he in prison there?",My father is in prison because he is a spanish actor.,I know a lot of people in prison in Spain.
